codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
CIP-0965,SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA - NARANJA PI,"Sahumerio SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA - NARANJA PI, marca Aromanza.","Sahumerios tibetanos de naranja pimienta, marca Aromanza, presentación slim x 10 varillas.",varillas|inciensos|aromáticos,ACTUALIZAR
CIP-0969,SAPHIRUS PARFUM 60ML,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML, marca Saphirus, 60 ml.","Perfume masculino acuático, marca Saphirus, presentación de 60 ml.",fragancia|perfume|colonias,ACTUALIZAR
CIP-0970,SAPHIRUS PARFUM 60ML - 212 HEROES FEM,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - 212 HEROES FEM, marca Saphirus, 60 ml.","Perfume femenino 212 Heroes, marca Saphirus, presentación de 60 mL.",fragancia|perfume|agua de perfume,ACTUALIZAR
CIP-0971,SAPHIRUS PARFUM 60ML - 212 NYC,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - 212 NYC, marca Saphirus, 60 ml.","Eau de parfum para mujer, marca Saphirus, 60 mL, fragancia 212 NYC.",perfume|parfum|fragancia,ACTUALIZAR
CIP-0972,SAPHIRUS PARFUM 60ML - AMOR,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - AMOR, marca Saphirus, 60 ml.","Eau de parfum para mujer, marca Saphirus, presentación 60 mL.",perfume|fragancia|parfum,ACTUALIZAR
CIP-0973,SAPHIRUS PARFUM 60ML - BAD MAN,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - BAD MAN, marca Saphirus, 60 ml.","Perfume para hombre, marca Saphirus, fragancia Bad Man, 60 ml.",perfume|fragancia|agua de colonia,ACTUALIZAR
CIP-0974,SAPHIRUS PARFUM 60ML - BAD MAN CO,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - BAD MAN CO, marca Saphirus, 60 ml.","Perfume masculino Saphirus Bad Man Cobalt, presentación de 60 ml.",fragancia|perfume|agua de colonia,ACTUALIZAR
CIP-0975,SAPHIRUS PARFUM 60ML - CK ONE,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - CK ONE, marca Saphirus, 60 ml.",Perfume unisex Saphirus CK One en envase de 60 ml.,fragancia|aroma|perfume,ACTUALIZAR
CIP-0976,SAPHIRUS PARFUM 60ML - DIVINA,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - DIVINA, marca Saphirus, 60 ml.","Perfume EDP para mujer, marca Saphirus, presentación de 60 ml.",fragancia|perfume|agua de perfume,ACTUALIZAR
CIP-0977,SAPHIRUS PARFUM 60ML - FAMA,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - FAMA, marca Saphirus, 60 ml.","Perfume para mujer, marca Saphirus, presentación de 60 mL.",fragancia|parfum|perfume,ACTUALIZAR
CIP-0978,SAPHIRUS PARFUM 60ML - FAREN,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - FAREN, marca Saphirus, 60 ml.","Perfume Saphirus Faren, 60 ml, con notas acuáticas y amaderadas.",fragancia|perfume|agua de perfume,ACTUALIZAR
CIP-0979,SAPHIRUS PARFUM 60ML - FLOWER,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - FLOWER, marca Saphirus, 60 ml.","Perfume para mujer, fragancia floral, marca Saphirus, 60 mL.",fragancia|perfume|agua de perfume,ACTUALIZAR
CIP-0980,SAPHIRUS PARFUM 60ML - GOOD WOMAN,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - GOOD WOMAN, marca Saphirus, 60 ml.","Parfum femenino en spray, marca Saphirus, 60 mL.",perfume|fragancia|aroma,ACTUALIZAR
CIP-0981,SAPHIRUS PARFUM 60ML - IDOL,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - IDOL, marca Saphirus, 60 ml.","Perfume EDP para mujer, marca Saphirus, presentación de 60 ml.",fragancia|perfume|agua de perfume,ACTUALIZAR
CIP-0982,SAPHIRUS PARFUM 60ML - INVICTO,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - INVICTO, marca Saphirus, 60 ml.","Perfume masculino Saphirus Invicto, 60 ml.",fragancia|perfume|agua de colonia,ACTUALIZAR
CIP-0983,SAPHIRUS PARFUM 60ML - LADY,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - LADY, marca Saphirus, 60 ml.","Perfume para mujer Saphirus Parfum Opium, 60 mL en spray.",fragancia|perfume|agua de perfume,ACTUALIZAR
CIP-0984,SAPHIRUS PARFUM 60ML - M WAY,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - M WAY, marca Saphirus, 60 ml.","Perfume en spray para mujer, marca Saphirus, aroma floral, 60 ml.",perfume|fragancia|aroma,ACTUALIZAR
CIP-0985,SAPHIRUS PARFUM 60ML - Nº 5,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - Nº 5, marca Saphirus, 60 ml.","Perfume eau de parfum para mujer, marca Saphirus, 60 ml, N° 5.",perfume|fragancia|agua de perfume,ACTUALIZAR
CIP-0986,SAPHIRUS PARFUM 60ML - NOVA,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - NOVA, marca Saphirus, 60 ml.","Perfume para mujer Saphirus Nova, presentación de 60 ml.",fragancia|perfume|agua de perfume,ACTUALIZAR
CIP-0987,SAPHIRUS PARFUM 60ML - OLIMPIC,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - OLIMPIC, marca Saphirus, 60 ml.","Perfume Parfum para mujer, marca Saphirus, 60 mL, fragancia Olympic.",perfume|fragancia|agua de perfume,ACTUALIZAR
CIP-0988,SAPHIRUS PARFUM 60ML - ONE MILLON,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - ONE MILLON, marca Saphirus, 60 ml.","Perfume para hombre Saphirus One Million, presentación de 60 ml.",fragancia|perfume|agua de colonia,ACTUALIZAR
CIP-0989,SAPHIRUS PARFUM 60ML - PLANT,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - PLANT, marca Saphirus, 60 ml.","Aromatizante Saphirus Parfum, fragancia acuática, presentación de 60 mL.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0992,SAPHIRUS PARFUM 60ML - SCANDAL FEM,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - SCANDAL FEM, marca Saphirus, 60 ml.","Perfume tipo Parfum con aroma a miel, gardenia y pachulí, marca Saphirus, 60 mL.",fragancia|perfume|agua de perfume,ACTUALIZAR
CIP-0993,SAPHIRUS PARFUM 60ML - SCANDAL MAN,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - SCANDAL MAN, marca Saphirus, 60 ml.","Perfume para hombre Saphirus Scandal, presentación en spray de 60 mL.",fragancia|perfume|agua de colonia,ACTUALIZAR
CIP-0994,SAPHIRUS PARFUM 60ML - SI,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - SI, marca Saphirus, 60 ml.","Perfume para mujer, marca Saphirus, presentación de 60 mL.",fragancia|perfume|agua de perfume,ACTUALIZAR
CIP-0995,SAPHIRUS PARFUM 60ML - VIDA BELLA,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - VIDA BELLA, marca Saphirus, 60 ml.","Perfume de mujer, marca Saphirus, fragancia Vida Bella, 60 mL.",fragancia|perfume|agua de perfume,ACTUALIZAR
CIP-0997,SAPHIRUS PARFUM 60ML - Y,"Aromatizante de ambientes SAPHIRUS PARFUM 60ML - Y, marca Saphirus, 60 ml.","Perfume masculino acuático, marca Saphirus, presentación de 60 ml.",fragancia|perfume|colonias,ACTUALIZAR
CIP-0998,SAPHIRUS SENSACIONES - AQUA ROSE,"Aromatizante de ambientes SAPHIRUS SENSACIONES - AQUA ROSE, marca Saphirus.","Aromatizante en gel fragancia aqua rose, marca Saphirus, presentación 8 g.",perfume de ambiente|aromatizador|ambientador,ACTUALIZAR
CIP-0999,SAPHIRUS SENSACIONES - BOSQUE PIN,"Aromatizante de ambientes SAPHIRUS SENSACIONES - BOSQUE PIN, marca Saphirus.","Aromatizante de ambientes Saphirus Sensaciones fragancia bosque de pinos, x6 unidades.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-1000,SAPHIRUS SENSACIONES - BRISA MARI,"Aromatizante de ambientes SAPHIRUS SENSACIONES - BRISA MARI, marca Saphirus.","Aromatizante de gel Saphirus Sensaciones Brisa Marina, 8g.",perfume de ambiente|aromatizante|fragancia,ACTUALIZAR
CIP-1001,SAPHIRUS SENSACIONES - CITRICO,"Aromatizante de ambientes SAPHIRUS SENSACIONES - CITRICO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante de ambiente Saphirus Sensaciones cítrico, presentación de 360 cc.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-1003,SAPHIRUS SENSACIONES - FLORAL,"Aromatizante de ambientes SAPHIRUS SENSACIONES - FLORAL, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante de ambiente floral, marca Saphirus, presentación unidad de 8 g.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-1004,SAPHIRUS SENSACIONES - LAVANDA,"Aromatizante de ambientes SAPHIRUS SENSACIONES - LAVANDA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante Saphirus Sensaciones sabor lavanda, presentación 125 ml.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-1005,SAPHIRUS SENSACIONES - MANZANA CA,"Aromatizante de ambientes SAPHIRUS SENSACIONES - MANZANA CA, marca Saphirus.","Aromatizante de ambiente fragancia manzana, marca Saphirus, presentación en pack de 2 unidades.",perfume de ambiente|ambientador|aromatizador,ACTUALIZAR
CIP-1006,SAPHIRUS SENSACIONES - ORANGE,"Aromatizante de ambientes SAPHIRUS SENSACIONES - ORANGE, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en gel Saphirus Sensaciones sabor naranja, presentación x6 unidades.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-1008,SAPHIRUS SENSACIONES + HOLDER - BOSQUE DE PINOS,"Aromatizante de ambientes SAPHIRUS SENSACIONES + HOLDER - BOSQUE DE PINOS, marca Saphirus.","Aromatizante en gel Saphirus Sensaciones Bosque de Pinos, 8 g.",perfume de ambiente|ambientador|aroma|fragancia,ACTUALIZAR
CIP-1009,SAPHIRUS SENSACIONES + HOLDER - BRISA MARINO,"Aromatizante de ambientes SAPHIRUS SENSACIONES + HOLDER - BRISA MARINO, marca Saphirus.","Aromatizante de ambiente en gel Brisa Marina, marca Saphirus, 8g con soporte.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-1010,SAPHIRUS SENSACIONES + HOLDER - CITRICO,"Aromatizante de ambientes SAPHIRUS SENSACIONES + HOLDER - CITRICO, marca Saphirus.","Aromatizante de ambiente fragancia cítrica, marca Saphirus, presentación x12 unidades.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-1011,SAPHIRUS SENSACIONES + HOLDER - LAVANDA,"Aromatizante de ambientes SAPHIRUS SENSACIONES + HOLDER - LAVANDA, marca Saphirus.","Aromatizante de ambiente fragancia lavanda, marca Saphirus, incluye soporte plástico.",perfume de ambiente|aromatizante|fragancia,ACTUALIZAR
